,year,movie,movie_id,certificate,duration,genre,rate,metascore,synopsis,votes,gross,user_reviews,critic_reviews,popularity,awards_wins,awards_nominations
3187,2011,X: First Class,tt1270798,PG-13,131,"Action, Adventure, Sci-Fi",7.7,65.0,"In the 1960s, superpowered humans Charles Xavier and Erik Lensherr work together to find others like them, but Erik's vengeful pursuit of an ambitious mutant who ruined his life causes a schism to divide them.",606496,146408305.0,721.0,513.0,365.0,21,39
3188,2011,Xin Shao Lin si,tt1533749,R,131,"Action, Drama",6.9,53.0,"After ambushing and killing his rival, losing everything in the process, dispirited warlord Hou Jie turns to a Shaolin monastery seeking salvation.",17756,64327.0,37.0,65.0,-1.0,0,4
3189,2011,You're Next,tt1853739,R,95,"Action, Comedy, Horror, Thriller",6.6,66.0,"When the Davison family comes under attack during their wedding anniversary getaway, the gang of mysterious killers soon learns that one of the victims harbors a secret talent for fighting back.",79221,18474268.0,316.0,412.0,3260.0,11,20
3190,2011,Young Adult,tt1625346,R,94,"Comedy, Drama",6.3,71.0,"Soon after her divorce, a fiction writer returns to her home in small-town Minnesota, looking to rekindle a romance with her ex-boyfriend, who is now happily married and has a newborn daughter.",73914,16311571.0,221.0,334.0,2662.0,3,31
3191,2011,Your Highness,tt1240982,R,102,"Adventure, Comedy, Fantasy",5.5,31.0,"When Prince Fabious's bride is kidnapped, he goes on a quest to rescue her... accompanied by his lazy useless brother Thadeous.",92846,21596445.0,292.0,211.0,4063.0,0,3
3192,2011,Your Sister's Sister,tt1742336,R,90,"Comedy, Drama",6.7,72.0,"Iris invites her friend Jack to stay at her family's island getaway after the death of his brother. At their remote cabin, Jack's drunken encounter with Hannah, Iris' sister, kicks off a revealing stretch of days.",24760,1573712.0,67.0,173.0,-1.0,2,8
3193,2011,Zookeeper,tt1222817,PG,102,"Comedy, Family, Romance",5.2,30.0,"A group of zoo animals decide to break their code of silence in order to help their lovable zookeeper find love, without opting to leave his current job for something more illustrious.",52292,80360843.0,128.0,177.0,3807.0,0,2
3194,2012,21 Jump Street,tt1232829,R,110,Action|Comedy|Crime,7.19999981,69.0,A pair of underachieving cops are sent back to a local high school to blend in and bring down a synthetic drug ring.,421830,138450000.0,350.0,374.0,645.0,0,3
3195,2012,28 Hotel Rooms,tt2124074,Not Rated,82,"Drama, Romance",5.8,50.0,"A novelist and an accountant meet while they are traveling for work, and though they both are in relationships, their one-night stand could become something more.",2751,16017.0,15.0,25.0,-1.0,0,0
3196,2012,A Coffee in Berlin,tt1954701,Not Rated,86,"Comedy, Drama",7.4,63.0,An aimless university dropout attempts to make sense of life as he spends one fateful day wandering the streets of Berlin.,13681,146135.0,23.0,130.0,-1.0,25,23
3197,2012,A Fantastic Fear of Everything,tt2006040,R,100,"Comedy, Horror",5.9,31.0,"A crime novelist, whose research on Victorian serial killers has turned him into a paranoid wreck, must confront his worst fears, when a film executive takes a sudden interest in his movie script.",13273,-1.0,55.0,60.0,4769.0,0,3
3198,2012,A Glimpse Inside the Mind of Charles Swan III,tt2044729,R,86,Comedy,4.8,28.0,A graphic designer's enviable life slides into despair when his girlfriend breaks up with him.,4646,-1.0,18.0,83.0,-1.0,0,0
3199,2012,A Royal Affair,tt1276419,R,137,Biography|Drama|History,7.599999900000001,73.0,"A young queen, who is married to an insane king, falls secretly in love with her physician - and together they start a revolution that changes a nation forever.",35248,1550000.0,78.0,227.0,2934.0,0,3
3200,2012,A Thousand Words,tt0763831,PG-13,91,"Comedy, Drama",5.9,26.0,"After stretching the truth on a deal with a spiritual guru, literary agent Jack McCall finds a Bodhi tree on his property. Its appearance holds a valuable lesson on the consequences of every word he speaks.",36292,18438149.0,100.0,71.0,-1.0,0,3
3201,2012,ATM,tt1603257,R,90,"Horror, Thriller",4.7,34.0,"On a late night visit to an ATM, three co-workers end up in a desperate fight for their lives when they become trapped by an unknown man.",21571,2034.0,194.0,105.0,-1.0,0,0
3202,2012,About Cherry,tt1945062,R,98,Drama,4.8,33.0,"A troubled young woman moves to San Francisco, where she becomes involved in pornography and aligns herself with a cocaine-addicted lawyer.",9183,2760.0,41.0,50.0,-1.0,0,0
3203,2012,Abraham Lincoln: Vampire Hunter,tt1611224,R,105,"Action, Fantasy, Horror, Western",5.9,42.0,"Abraham Lincoln, the 16th President of the United States, discovers vampires are planning to take over the United States. He makes it his mission to eliminate them.",142644,37519139.0,377.0,402.0,2846.0,0,0
3204,2012,Act of Valor,tt1591479,R,110,"Action, Adventure, Drama, Thriller, War",6.5,40.0,An elite team of Navy SEALs embark on a covert mission to recover a kidnapped CIA agent.,63722,70012847.0,360.0,217.0,-1.0,0,6
3205,2012,Aftershock,tt1780762,R,89,"Action, Adventure, Horror, Thriller",4.8,39.0,"In Chile, a group of travelers who are in an underground nightclub when a massive earthquake hits quickly learn that reaching the surface is just the beginning of their nightmare.",10420,40179.0,104.0,153.0,-1.0,0,3
3206,2012,Alex Cross,tt1712170,PG-13,101,"Action, Crime, Mystery, Thriller",5.1,30.0,A homicide detective is pushed to the brink of his moral and physical limits as he tangles with a ferociously skilled hired killer who specializes in torture and pain.,30918,25888412.0,158.0,209.0,-1.0,0,4
3207,2012,American Mary,tt1959332,R,103,"Drama, Horror",6.3,46.0,"The allure of easy money sends Mary Mason, a medical student, into the world of underground surgeries which ends up leaving more marks on her than her so called ""freakish"" clients.",20388,-1.0,108.0,197.0,3836.0,15,9
3208,2012,American Reunion,tt1605630,R,113,Comedy,6.7,49.0,"Jim, Michelle, Stifler, and their friends reunite in East Great Falls, Michigan for their high school reunion.",191932,57011521.0,184.0,293.0,1337.0,0,4
3209,2012,Amour,tt1602620,PG-13,127,Drama|Romance,7.900000099999999,94.0,"Georges and Anne are an octogenarian couple. They are cultivated, retired music teachers. Their daughter, also a musician, lives in Britain with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested.",73078,225377.0,192.0,449.0,3491.0,14,30
3210,2012,And While We Were Here,tt1972819,R,83,"Drama, Romance",5.8,48.0,"While working on a writing project on the island of Ischia, a married woman (Bosworth) enters into an affair with a younger man.",3375,-1.0,19.0,25.0,-1.0,0,2
3211,2012,Anna Karenina,tt1781769,R,129,Drama|Romance,6.599999900000001,63.0,"In late-19th-century Russian high society, St. Petersburg aristocrat Anna Karenina enters into a life-changing affair with the dashing Count Alexei Vronsky.",73975,12800000.0,228.0,326.0,940.0,8,16
3212,2012,Antiviral,tt2099556,Not Rated,108,"Horror, Sci-Fi, Thriller",5.7,55.0,"In a blackly satirical near future, a thriving industry sells celebrity illnesses to their obsessed fans. Employee Syd March's attempts to exploit the system backfire when they involve him in a potentially deadly mystery.",10995,-1.0,55.0,200.0,-1.0,4,11
3213,2012,Arbitrage,tt1764183,R,107,"Drama, Thriller",6.6,73.0,A troubled hedge fund magnate desperate to complete the sale of his trading empire makes an error that forces him to turn to an unlikely person for help.,46694,7918283.0,156.0,290.0,-1.0,4,4
3214,2012,Argo,tt1024648,R,120,Biography|Drama|History,7.69999981,86.0,"Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1980.",468444,136020000.0,702.0,656.0,450.0,25,60
3215,2012,At Any Price,tt1937449,R,105,"Drama, Sport, Thriller",5.7,61.0,"A farming family's business is threatened by an unexpected crisis, further testing the relationship between a father and his rebellious son.",6749,379791.0,41.0,97.0,-1.0,0,0
3216,2012,Atlas Shrugged II: The Strike,tt1985017,PG-13,111,"Drama, Mystery, Sci-Fi",5.4,26.0,Railroad owner Dagny Taggart and steel mogul Henry Rearden search desperately for the inventor of a revolutionary motor as the U.S. government continues to spread its control over the national economy.,6361,3333823.0,123.0,23.0,-1.0,0,3
3217,2012,Bachelorette,tt1920849,R,87,"Comedy, Romance",5.3,53.0,Three friends are asked to be bridesmaids at a wedding of a woman they used to ridicule back in high school.,43030,447954.0,154.0,159.0,3072.0,0,2
3218,2012,Battleship,tt1440129,PG-13,131,Action|Adventure|Sci-Fi,5.80000019,41.0,A fleet of ships is forced to do battle with an armada of unknown origins in order to discover and thwart their destructive goals.,206975,65170000.0,760.0,378.0,446.0,0,0
3219,2012,Beasts of the Southern Wild,tt2125435,PG-13,93,Drama|Fantasy,7.30000019,86.0,"Faced with both her hot-tempered father's fading health and melting ice-caps that flood her ramshackle bayou community and unleash ancient aurochs, six-year-old Hushpuppy must learn the ways of courage and love.",71897,12784397.0,273.0,664.0,4553.0,8,25
3220,2012,Being Flynn,tt0455323,R,102,Drama,6.4,53.0,"Working in a Boston homeless shelter, Nick Flynn re-encounters his father, a con man and self-proclaimed poet. Sensing trouble in his own life, Nick wrestles with the notion of reaching out yet again to his dad.",15765,526322.0,40.0,78.0,-1.0,0,0
3221,2012,Bel Ami,tt1440732,R,102,"Drama, History, Romance",5.4,42.0,A chronicle of a young man's rise to power in Paris via his manipulation of the city's wealthiest and most influential women.,17017,119919.0,70.0,154.0,-1.0,0,0
3222,2012,Berberian Sound Studio,tt1833844,Not Rated,92,"Drama, Horror, Thriller",6.2,80.0,A sound engineer's work for an Italian horror studio becomes a terrifying case of life imitating art.,12870,-1.0,71.0,262.0,-1.0,16,15
3223,2012,Big Miracle,tt1430615,PG,107,"Biography, Drama, Family, Romance",6.5,61.0,"In small-town Alaska, a news reporter recruits his ex-girlfriend - a Greenpeace volunteer - on a campaign to save a family of gray whales trapped by rapidly forming ice in the Arctic Circle.",17552,20113965.0,70.0,114.0,-1.0,0,0
3224,2012,Black Rock,tt1930294,R,83,"Horror, Thriller",4.8,46.0,Three childhood friends set aside their personal issues and reunite for a girls' weekend on a remote island off the coast of Maine. One wrong move turns their weekend getaway into a deadly fight for survival.,7581,-1.0,57.0,96.0,-1.0,0,0
3225,2012,Brave,tt1217209,PG,93,Animation|Adventure|Comedy,7.19999981,69.0,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",287228,237280000.0,432.0,492.0,1353.0,3,11
3226,2012,Breaking the Girls,tt1510686,Not Rated,83,"Crime, Thriller",5.1,42.0,"Sara, a college student who was slandered by a classmate, finds herself framed for murder by Alex, who initially proposed the perfect, untraceable crime.",3109,-1.0,16.0,17.0,-1.0,0,0
3227,2012,Broken,tt1441940,Not Rated,91,"Drama, Romance",7.3,53.0,The story of a young girl in North London whose life changes after witnessing a violent attack.,12531,-1.0,45.0,88.0,-1.0,9,19
3228,2012,Bullet to the Head,tt1308729,R,92,"Action, Crime, Thriller",5.7,48.0,"After watching their respective partners die, a New Orleans hitman and a Washington, D.C. detective form an alliance in order to bring down their common enemy.",44734,9483821.0,143.0,287.0,4709.0,0,0
3229,2012,Byzantium,tt1531901,R,118,"Drama, Fantasy, Horror, Thriller",6.5,66.0,"Residents of a coastal town learn, with deathly consequences, the secret shared by the two mysterious women who have sought shelter at a local resort.",38133,84293.0,123.0,253.0,3263.0,2,5
3230,2012,Casa de mi Padre,tt1702425,R,84,"Comedy, Western",5.5,52.0,"Scheming on a way to save their father's ranch, the Alvarez brothers find themselves in a war with Mexico's most feared drug lord.",19138,5895238.0,75.0,133.0,-1.0,2,6
3231,2012,Celeste & Jesse Forever,tt1405365,R,92,"Comedy, Drama, Romance",6.6,59.0,A divorcing couple tries to maintain their friendship while they both pursue other people.,27542,3094687.0,70.0,195.0,-1.0,0,4
3232,2012,Chasing Mavericks,tt1629757,PG,116,"Biography, Drama, Sport",7.2,45.0,"When young Jay Moriarity discovers that the mythic Mavericks surf break, one of the biggest waves on Earth, exists just miles from his Santa Cruz home, he enlists the help of local legend Frosty Hesson to train him to survive it.",28952,6002756.0,82.0,119.0,-1.0,0,0
3233,2012,Chronicle,tt1706593,PG-13,84,"Drama, Sci-Fi, Thriller",7.1,69.0,Three high school friends gain superpowers after making an incredible discovery underground. Soon they find their lives spinning out of control and their bond tested as they embrace their darker sides.,228871,64575175.0,492.0,417.0,2195.0,2,7
3234,2012,Cloud Atlas,tt1371111,R,172,Drama|Sci-Fi,7.5,55.0,"An exploration of how the actions of individual lives impact one another in the past, present and future, as one soul is shaped from a killer into a hero, and an act of kindness ripples across centuries to inspire a revolution.",292874,27100000.0,835.0,513.0,558.0,3,13
3235,2012,Cockneys vs Zombies,tt1362058,Not Rated,88,"Action, Comedy, Horror",5.9,52.0,A gang of bank robbers fight their way out of a zombie-infested London.,17381,-1.0,76.0,151.0,-1.0,2,0
3236,2012,Compliance,tt1971352,R,90,"Biography, Crime, Drama, Horror, Thriller",6.4,68.0,"A normal Friday service at a fast food restaurant becomes interrupted by a police officer who claims an employee stole from a customer, but something more sinister is going on.",28634,318622.0,193.0,293.0,-1.0,7,34
3237,2012,Contraband,tt1524137,R,109,"Action, Crime, Drama, Thriller",6.5,51.0,"To protect his brother-in-law from a drug lord, a former smuggler heads to Panama to score millions of dollars in counterfeit bills.",111571,66528000.0,172.0,269.0,3464.0,0,0
3238,2012,Cosmopolis,tt1480656,R,109,"Drama, Fantasy",5.0,58.0,"Riding across Manhattan in a stretch limo in order to get a haircut, a 28-year-old billionaire asset manager's day devolves into an odyssey with a cast of characters that start to tear his world apart.",41795,743636.0,211.0,375.0,1325.0,3,12
3239,2012,Dans la maison,tt1964624,R,105,"Comedy, Drama, Mystery, Thriller",7.4,72.0,A high school French teacher is drawn into a precocious student's increasingly transgressive story about his relationship with a friend's family.,27224,354244.0,48.0,201.0,-1.0,9,22
3240,2012,Dark Shadows,tt1077368,PG-13,113,Comedy|Fantasy|Horror,6.19999981,55.0,"An imprisoned vampire, Barnabas Collins, is set free and returns to his ancestral home, where his dysfunctional descendants are in need of his protection.",205409,79710000.0,483.0,528.0,937.0,0,1
